original_name_id,reason,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes
ttn_000555,generated_patronymic,male,Әгъсар улы,Агсарович,Agsar uly,Agsarovich,zags_2025,ev_0000269,active,patronymic
ttn_000556,generated_patronymic,female,Әгъсар кызы,Агсаровна,Agsar kyzy,Agsarovna,zags_2025,ev_0000270,active,patronymic
ttn_000560,generated_patronymic,male,Әгъфәр улы,Агфарович,Agfar uly,Agfarovich,zags_2025,ev_0000272,active,patronymic
ttn_000561,generated_patronymic,female,Әгъфәр кызы,Агфаровна,Agfar kyzy,Agfarovna,zags_2025,ev_0000273,active,patronymic
ttn_000567,generated_patronymic,male,Адаш улы,Адашевич,Adash uly,Adashevich,zags_2025,ev_0000275,active,patronymic
ttn_000568,generated_patronymic,female,Адаш кызы,Адашевна,Adash kyzy,Adashevna,zags_2025,ev_0000276,active,patronymic
ttn_000572,generated_patronymic,male,Әдвәр улы,Адварович,Advar uly,Advarovich,zags_2025,ev_0000278,active,patronymic
ttn_000573,generated_patronymic,female,Әдвәр кызы,Адваровна,Advar kyzy,Advarovna,zags_2025,ev_0000279,active,patronymic
ttn_000580,generated_patronymic,male,Адел улы,Аделевич,Adel uly,Adelevich,zags_2025,ev_0000281,active,patronymic
ttn_000581,generated_patronymic,female,Адел кызы,Аделевна,Adel kyzy,Adelevna,zags_2025,ev_0000282,active,patronymic
ttn_000598,generated_patronymic,male,Аделхан улы,Адельханович,Adelxan uly,Adelkhanovich,zags_2025,ev_0000284,active,patronymic
ttn_000599,generated_patronymic,female,Аделхан кызы,Адельхановна,Adelxan kyzy,Adelkhanovna,zags_2025,ev_0000285,active,patronymic
ttn_000601,generated_patronymic,male,Аделша улы,Адельшевич,Adelsha uly,Adelshevich,zags_2025,ev_0000287,active,patronymic
ttn_000602,generated_patronymic,female,Аделша кызы,Адельшевна,Adelsha kyzy,Adelshevna,zags_2025,ev_0000288,active,patronymic
ttn_000605,missing_tatar_canonical,female,,Аделя,,Adelia,tatar_unified_bootstrap,,active,bootstrap
ttn_000606,missing_tatar_canonical,male,,Адиб,,Adib,tatar_unified_bootstrap,,active,bootstrap
ttn_000608,missing_tatar_canonical,female,,Адибя,,Adibia,tatar_unified_bootstrap,,active,bootstrap
ttn_000609,missing_tatar_canonical,female,,Адиле,,Adile,tatar_unified_bootstrap,,active,bootstrap
ttn_000610,missing_tatar_canonical,male,,Адиль,,Adil,tatar_unified_bootstrap,,active,bootstrap
ttn_000616,generated_patronymic,male,Әдип улы,Адипович,Adip uly,Adipovich,zags_2025,ev_0000290,active,patronymic
ttn_000617,generated_patronymic,female,Әдип кызы,Адиповна,Adip kyzy,Adipovna,zags_2025,ev_0000291,active,patronymic
ttn_000621,generated_patronymic,male,Әдһәм улы,Адхамович,Adham uly,Adkhamovich,zags_2025,ev_0000293,active,patronymic
ttn_000622,generated_patronymic,female,Әдһәм кызы,Адхамовна,Adham kyzy,Adkhamovna,zags_2025,ev_0000294,active,patronymic
ttn_000626,generated_patronymic,male,Әдхәт улы,Адхатович,Adxat uly,Adkhatovich,zags_2025,ev_0000296,active,patronymic
ttn_000627,generated_patronymic,female,Әдхәт кызы,Адхатовна,Adxat kyzy,Adkhatovna,zags_2025,ev_0000297,active,patronymic
ttn_000628,missing_tatar_canonical,male,,Адыль,,Adyl,tatar_unified_bootstrap,,active,bootstrap
ttn_000629,missing_tatar_canonical,female,,Адыля,,Adylia,tatar_unified_bootstrap,,active,bootstrap
ttn_000630,missing_tatar_canonical,female,,Адэля,,Adelia,tatar_unified_bootstrap,,active,bootstrap
ttn_000638,generated_patronymic,male,Азак улы,Азакович,Azak uly,Azakovich,zags_2025,ev_0000299,active,patronymic
ttn_000639,generated_patronymic,female,Азак кызы,Азаковна,Azak kyzy,Azakovna,zags_2025,ev_0000300,active,patronymic
ttn_000642,generated_patronymic,male,Әзәл улы,Азалевич,Azal uly,Azalevich,zags_2025,ev_0000302,active,patronymic
ttn_000643,generated_patronymic,female,Әзәл кызы,Азалевна,Azal kyzy,Azalevna,zags_2025,ev_0000303,active,patronymic
ttn_000652,generated_patronymic,male,Азамат улы,Азаматович,Azamat uly,Azamatovich,zags_2025,ev_0000305,active,patronymic
ttn_000653,generated_patronymic,female,Азамат кызы,Азаматовна,Azamat kyzy,Azamatovna,zags_2025,ev_0000306,active,patronymic
ttn_000659,generated_patronymic,female,Азаматулла кызы,Азаматулловна,Azamatulla kyzy,Azamatullovna,zags_2025,ev_0000309,active,patronymic
ttn_000666,generated_patronymic,male,Азатбәк улы,Азатбекович,Azatbak uly,Azatbekovich,zags_2025,ev_0000314,active,patronymic
ttn_000667,generated_patronymic,female,Азатбәк кызы,Азатбековна,Azatbak kyzy,Azatbekovna,zags_2025,ev_0000315,active,patronymic
ttn_000675,generated_patronymic,male,Азат улы,Азатович,Azat uly,Azatovich,zags_2025,ev_0000311,active,patronymic
ttn_000676,generated_patronymic,female,Азат кызы,Азатовна,Azat kyzy,Azatovna,zags_2025,ev_0000312,active,patronymic
ttn_000682,generated_patronymic,male,Азатхан улы,Азатханович,Azatxan uly,Azatkhanovich,zags_2025,ev_0000317,active,patronymic
ttn_000683,generated_patronymic,female,Азатхан кызы,Азатхановна,Azatxan kyzy,Azatkhanovna,zags_2025,ev_0000318,active,patronymic
ttn_000684,missing_tatar_canonical,male,,Азер,,Azer,tatar_unified_bootstrap,,active,bootstrap
ttn_000687,generated_patronymic,male,Әҗебай улы,Азибаевич,Acebay uly,Azibaevich,zags_2025,ev_0000320,active,patronymic
ttn_000688,generated_patronymic,female,Әҗебай кызы,Азибаевна,Acebay kyzy,Azibaevna,zags_2025,ev_0000321,active,patronymic
ttn_000693,generated_patronymic,male,Әҗегол улы,Азигулович,Acegol uly,Azigulovich,zags_2025,ev_0000323,active,patronymic
ttn_000694,generated_patronymic,female,Әҗегол кызы,Азигуловна,Acegol kyzy,Azigulovna,zags_2025,ev_0000324,active,patronymic
ttn_000701,generated_patronymic,male,Азиз улы,Азизович,Aziz uly,Azizovich,zags_2025,ev_0000326,active,patronymic
ttn_000702,generated_patronymic,female,Азиз кызы,Азизовна,Aziz kyzy,Azizovna,zags_2025,ev_0000327,active,patronymic
ttn_000710,generated_patronymic,male,Әҗем улы,Азимович,Acem uly,Azimovich,zags_2025,ev_0000329,active,patronymic
ttn_000711,generated_patronymic,female,Әҗем кызы,Азимовна,Acem kyzy,Azimovna,zags_2025,ev_0000330,active,patronymic
ttn_000716,generated_patronymic,male,Әзмәт улы,Азметович,Azmat uly,Azmetovich,zags_2025,ev_0000332,active,patronymic
ttn_000717,generated_patronymic,female,Әзмәт кызы,Азметовна,Azmat kyzy,Azmetovna,zags_2025,ev_0000333,active,patronymic
ttn_000720,generated_patronymic,male,Азнабай улы,Азнабаевич,Aznabay uly,Aznabaevich,zags_2025,ev_0000335,active,patronymic
ttn_000721,generated_patronymic,female,Азнабай кызы,Азнабаевна,Aznabay kyzy,Aznabaevna,zags_2025,ev_0000336,active,patronymic
ttn_000733,generated_patronymic,male,Азнагол улы,Азнагулович,Aznagol uly,Aznagulovich,zags_2025,ev_0000338,active,patronymic
ttn_000734,generated_patronymic,female,Азнагол кызы,Азнагуловна,Aznagol kyzy,Aznagulovna,zags_2025,ev_0000339,active,patronymic
ttn_000738,generated_patronymic,male,Әзһәр улы,Азхарович,Azhar uly,Azkharovich,zags_2025,ev_0000341,active,patronymic
ttn_000739,generated_patronymic,female,Әзһәр кызы,Азхаровна,Azhar kyzy,Azkharovna,zags_2025,ev_0000342,active,patronymic
ttn_000741,missing_tatar_canonical,female,,Аиша,,Aisha,tatar_unified_bootstrap,,active,bootstrap
ttn_000748,generated_patronymic,male,Айбарс улы,Айбарсович,Aybars uly,Aibarsovich,zags_2025,ev_0000344,active,patronymic
ttn_000749,generated_patronymic,female,Айбарс кызы,Айбарсовна,Aybars kyzy,Aibarsovna,zags_2025,ev_0000345,active,patronymic
ttn_000755,generated_patronymic,male,Айбаш улы,Айбашевич,Aybash uly,Aibashevich,zags_2025,ev_0000347,active,patronymic
ttn_000756,generated_patronymic,female,Айбаш кызы,Айбашевна,Aybash kyzy,Aibashevna,zags_2025,ev_0000348,active,patronymic
ttn_000760,generated_patronymic,male,Айбәк улы,Айбекович,Aybak uly,Aibekovich,zags_2025,ev_0000350,active,patronymic
ttn_000761,generated_patronymic,female,Айбәк кызы,Айбековна,Aybak kyzy,Aibekovna,zags_2025,ev_0000351,active,patronymic
ttn_000763,missing_tatar_canonical,female,,Айбика,,Aibika,tatar_unified_bootstrap,,active,bootstrap
ttn_000769,generated_patronymic,male,Айбирде улы,Айбирдеевич,Aybirde uly,Aibirdeevich,zags_2025,ev_0000353,active,patronymic
ttn_000770,generated_patronymic,female,Айбирде кызы,Айбирдеевна,Aybirde kyzy,Aibirdeevna,zags_2025,ev_0000354,active,patronymic
ttn_000781,generated_patronymic,male,Айбулат улы,Айбулатович,Aybulat uly,Aibulatovich,zags_2025,ev_0000359,active,patronymic
ttn_000782,generated_patronymic,female,Айбулат кызы,Айбулатовна,Aybulat kyzy,Aibulatovna,zags_2025,ev_0000360,active,patronymic
ttn_000785,generated_patronymic,male,Айбул улы,Айбулович,Aybul uly,Aibulovich,zags_2025,ev_0000356,active,patronymic
ttn_000786,generated_patronymic,female,Айбул кызы,Айбуловна,Aybul kyzy,Aibulovna,zags_2025,ev_0000357,active,patronymic
ttn_000790,generated_patronymic,male,Айбүләк улы,Айбулякович,Aybulak uly,Aibuliakovich,zags_2025,ev_0000362,active,patronymic
ttn_000791,generated_patronymic,female,Айбүләк кызы,Айбуляковна,Aybulak kyzy,Aibuliakovna,zags_2025,ev_0000363,active,patronymic
ttn_000807,generated_patronymic,male,Айваз улы,Айвазович,Ayvaz uly,Aivazovich,zags_2025,ev_0000365,active,patronymic
ttn_000808,generated_patronymic,female,Айваз кызы,Айвазовна,Ayvaz kyzy,Aivazovna,zags_2025,ev_0000366,active,patronymic
ttn_000815,generated_patronymic,male,Айвар улы,Айварович,Ayvar uly,Aivarovich,zags_2025,ev_0000368,active,patronymic
ttn_000816,generated_patronymic,female,Айвар кызы,Айваровна,Ayvar kyzy,Aivarovna,zags_2025,ev_0000369,active,patronymic
ttn_000822,generated_patronymic,male,Айгали улы,Айгалиевич,Aygali uly,Aigalievich,zags_2025,ev_0000371,active,patronymic
ttn_000823,generated_patronymic,female,Айгали кызы,Айгалиевна,Aygali kyzy,Aigalievna,zags_2025,ev_0000372,active,patronymic
ttn_000831,generated_patronymic,male,Айгизәр улы,Айгизарович,Aygizar uly,Aigizarovich,zags_2025,ev_0000377,active,patronymic
ttn_000832,generated_patronymic,female,Айгизәр кызы,Айгизаровна,Aygizar kyzy,Aigizarovna,zags_2025,ev_0000378,active,patronymic
ttn_000835,generated_patronymic,male,Айгиз улы,Айгизович,Aygiz uly,Aigizovich,zags_2025,ev_0000374,active,patronymic
ttn_000836,generated_patronymic,female,Айгиз кызы,Айгизовна,Aygiz kyzy,Aigizovna,zags_2025,ev_0000375,active,patronymic
ttn_000850,generated_patronymic,male,Айдамир улы,Айдамирович,Aydamir uly,Aidamirovich,zags_2025,ev_0000380,active,patronymic
ttn_000851,generated_patronymic,female,Айдамир кызы,Айдамировна,Aydamir kyzy,Aidamirovna,zags_2025,ev_0000381,active,patronymic
ttn_000858,generated_patronymic,male,Айдан улы,Айданович,Aydan uly,Aidanovich,zags_2025,ev_0000383,active,patronymic
ttn_000859,generated_patronymic,female,Айдан кызы,Айдановна,Aydan kyzy,Aidanovna,zags_2025,ev_0000384,active,patronymic
ttn_000867,generated_patronymic,male,Айдарбәк улы,Айдарбекович,Aydarbak uly,Aidarbekovich,zags_2025,ev_0000389,active,patronymic
ttn_000868,generated_patronymic,female,Айдарбәк кызы,Айдарбековна,Aydarbak kyzy,Aidarbekovna,zags_2025,ev_0000390,active,patronymic
ttn_000879,generated_patronymic,male,Айдаргали улы,Айдаргалиевич,Aydargali uly,Aidargalievich,zags_2025,ev_0000392,active,patronymic
ttn_000880,generated_patronymic,female,Айдаргали кызы,Айдаргалиевна,Aydargali kyzy,Aidargalievna,zags_2025,ev_0000393,active,patronymic
ttn_000883,generated_patronymic,male,Айдар улы,Айдарович,Aydar uly,Aidarovich,zags_2025,ev_0000386,active,patronymic
ttn_000884,generated_patronymic,female,Айдар кызы,Айдаровна,Aydar kyzy,Aidarovna,zags_2025,ev_0000387,active,patronymic
ttn_000890,generated_patronymic,male,Айдархан улы,Айдарханович,Aydarxan uly,Aidarkhanovich,zags_2025,ev_0000395,active,patronymic
ttn_000891,generated_patronymic,female,Айдархан кызы,Айдархановна,Aydarxan kyzy,Aidarkhanovna,zags_2025,ev_0000396,active,patronymic
ttn_000897,generated_patronymic,male,Айдаш улы,Айдашевич,Aydash uly,Aidashevich,zags_2025,ev_0000398,active,patronymic
ttn_000898,generated_patronymic,female,Айдаш кызы,Айдашевна,Aydash kyzy,Aidashevna,zags_2025,ev_0000399,active,patronymic
ttn_000902,generated_patronymic,male,Әйделдин улы,Айдельдинович,Aydeldin uly,Aideldinovich,zags_2025,ev_0000401,active,patronymic
ttn_000903,generated_patronymic,female,Әйделдин кызы,Айдельдиновна,Aydeldin kyzy,Aideldinovna,zags_2025,ev_0000402,active,patronymic
ttn_000909,missing_tatar_canonical,male,,Айдын,,Aidyn,tatar_unified_bootstrap,,active,bootstrap
ttn_000917,generated_patronymic,male,Айзәк улы,Айзакович,Ayzak uly,Aizakovich,zags_2025,ev_0000404,active,patronymic
ttn_000918,generated_patronymic,female,Айзәк кызы,Айзаковна,Ayzak kyzy,Aizakovna,zags_2025,ev_0000405,active,patronymic
ttn_000926,generated_patronymic,male,Айзамат улы,Айзаматович,Ayzamat uly,Aizamatovich,zags_2025,ev_0000407,active,patronymic
ttn_000927,generated_patronymic,female,Айзамат кызы,Айзаматовна,Ayzamat kyzy,Aizamatovna,zags_2025,ev_0000408,active,patronymic
ttn_000934,generated_patronymic,male,Айзар улы,Айзарович,Ayzar uly,Aizarovich,zags_2025,ev_0000410,active,patronymic
ttn_000935,generated_patronymic,female,Айзар кызы,Айзаровна,Ayzar kyzy,Aizarovna,zags_2025,ev_0000411,active,patronymic
ttn_000941,generated_patronymic,male,Айзат улы,Айзатович,Ayzat uly,Aizatovich,zags_2025,ev_0000413,active,patronymic
ttn_000942,generated_patronymic,female,Айзат кызы,Айзатовна,Ayzat kyzy,Aizatovna,zags_2025,ev_0000414,active,patronymic
ttn_000948,generated_patronymic,male,Айзатулла улы,Айзатуллович,Ayzatulla uly,Aizatullovich,zags_2025,ev_0000416,active,patronymic
ttn_000949,generated_patronymic,female,Айзатулла кызы,Айзатулловна,Ayzatulla kyzy,Aizatullovna,zags_2025,ev_0000417,active,patronymic
ttn_000982,generated_patronymic,male,Айлин улы,Айлинович,Aylin uly,Ailinovich,zags_2025,ev_0000419,active,patronymic
ttn_000983,generated_patronymic,female,Айлин кызы,Айлиновна,Aylin kyzy,Ailinovna,zags_2025,ev_0000420,active,patronymic
ttn_000993,generated_patronymic,male,Айман улы,Айманович,Ayman uly,Aimanovich,zags_2025,ev_0000422,active,patronymic
