entity_id,entity_type,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes,is_lexical_exception
ttn_005550,surname,male,Вәлирәхманов,Валирахманов,Valiraxmanov,Valirakhmanov,zags_2025,ev_0012825,active,surname,false
ttn_005551,surname,female,Вәлирәхманова,Валирахманова,Valiraxmanova,Valirakhmanova,zags_2025,ev_0012826,active,surname,false
ttn_005555,given,male,Вәлиулла,Валиулла,Valiulla,Valiulla,zags_2025,ev_0002191,active,given,false
ttn_005556,surname,male,Вәлиуллин,Валиуллин,Valiullin,Valiullin,zags_2025,ev_0012827,active,surname,false
ttn_005557,surname,female,Вәлиуллина,Валиуллина,Valiullina,Valiullina,zags_2025,ev_0012828,active,surname,false
ttn_005560,given,male,Вәлихан,Валихан,Valixan,Valikhan,zags_2025,ev_0002194,active,given,false
ttn_005561,surname,male,Вәлиханов,Валиханов,Valixanov,Valikhanov,zags_2025,ev_0012829,active,surname,false
ttn_005562,surname,female,Вәлиханова,Валиханова,Valixanova,Valikhanova,zags_2025,ev_0012830,active,surname,false
ttn_005565,given,male,Вәлиша,Валиша,Valisha,Valisha,zags_2025,ev_0002197,active,given,false
ttn_005566,given,male,Вәлишаһ,Валишах,Valishah,Valishakh,zags_2025,ev_0002200,active,given,false
ttn_005567,surname,male,Вәлишаһов,Валишахов,Valishahov,Valishakhov,zags_2025,ev_0012831,active,surname,false
ttn_005568,surname,female,Вәлишаһова,Валишахова,Valishahova,Valishakhova,zags_2025,ev_0012832,active,surname,false
ttn_005573,surname,male,Вәлишин,Валишин,Valishin,Valishin,zags_2025,ev_0012833,active,surname,false
ttn_005574,surname,female,Вәлишина,Валишина,Valishina,Valishina,zags_2025,ev_0012834,active,surname,false
ttn_005575,given,female,Вәлия,Валия,Valiya,Valiia,zags_2025,ev_0009691,active,given,false
ttn_005576,given,male,Вәлияр,Валияр,Valiyar,Valiiar,zags_2025,ev_0002203,active,given,false
ttn_005577,surname,male,Вәлияров,Валияров,Valiyarov,Valiiarov,zags_2025,ev_0012835,active,surname,false
ttn_005578,surname,female,Вәлиярова,Валиярова,Valiyarova,Valiiarova,zags_2025,ev_0012836,active,surname,false
ttn_005581,given,male,Вәрак,Варак,Varak,Varak,zags_2025,ev_0002206,active,given,false
ttn_005582,given,female,Вәрәкыя,Варакия,Varakyya,Varakiia,zags_2025,ev_0009692,active,given,false
ttn_005583,surname,male,Вәрәков,Вараков,Varakov,Varakov,zags_2025,ev_0012837,active,surname,false
ttn_005584,surname,female,Вәрәкова,Варакова,Varakova,Varakova,zags_2025,ev_0012838,active,surname,false
ttn_005587,given,female,Вәрига,Варига,Variga,Variga,zags_2025,ev_0009693,active,given,false
ttn_005588,given,male,Варис,Варис,Varis,Varis,zags_2025,ev_0002209,active,given,false
ttn_005591,given,female,Варисә,Вариса,Varisa,Varisa,zags_2025,ev_0009694,active,given,false
ttn_005592,surname,male,Варисов,Варисов,Varisov,Varisov,zags_2025,ev_0012839,active,surname,false
ttn_005593,surname,female,Варисова,Варисова,Varisova,Varisova,zags_2025,ev_0012840,active,surname,false
ttn_005597,given,female,Вәрия,Вария,Variya,Variia,zags_2025,ev_0009695,active,given,false
ttn_005599,surname,male,Васыйлов,Василев,Vasyylov,Vasilev,zags_2025,ev_0012841,active,surname,false
ttn_005600,surname,female,Васыйлова,Василева,Vasyylova,Vasileva,zags_2025,ev_0012842,active,surname,false
ttn_005603,given,male,Васыйл,Василь,Vasyyl,Vasil,zags_2025,ev_0002212,active,given,false
ttn_005604,given,female,Вәсилә,Василя,Vasila,Vasilia,zags_2025,ev_0009696,active,given,false
ttn_005605,given,male,Васыйм,Васим,Vasyym,Vasim,zags_2025,ev_0002215,active,given,false
ttn_005606,given,female,Вәсимә,Васима,Vasima,Vasima,zags_2025,ev_0009697,active,given,false
ttn_005607,given,male,Вәсимҗан,Васимзян,Vasimcan,Vasimzian,zags_2025,ev_0002221,active,given,false
ttn_005608,surname,male,Вәсимҗанов,Васимзянов,Vasimcanov,Vasimzianov,zags_2025,ev_0012843,active,surname,false
ttn_005609,surname,female,Вәсимҗанова,Васимзянова,Vasimcanova,Vasimzianova,zags_2025,ev_0012844,active,surname,false
ttn_005612,surname,male,Васыймов,Васимов,Vasyymov,Vasimov,zags_2025,ev_0012845,active,surname,false
ttn_005613,surname,female,Васыймова,Васимова,Vasyymova,Vasimova,zags_2025,ev_0012846,active,surname,false
ttn_005616,given,male,Вәсимхан,Васимхан,Vasimxan,Vasimkhan,zags_2025,ev_0002224,active,given,false
ttn_005617,surname,male,Вәсимханов,Васимханов,Vasimxanov,Vasimkhanov,zags_2025,ev_0012849,active,surname,false
ttn_005618,surname,female,Вәсимханова,Васимханова,Vasimxanova,Vasimkhanova,zags_2025,ev_0012850,active,surname,false
ttn_005621,given,male,Вәсиф,Васиф,Vasif,Vasif,zags_2025,ev_0002227,active,given,false
ttn_005622,surname,male,Вәсифов,Васифов,Vasifov,Vasifov,zags_2025,ev_0012851,active,surname,false
ttn_005623,surname,female,Вәсифова,Васифова,Vasifova,Vasifova,zags_2025,ev_0012852,active,surname,false
ttn_005626,given,male,Васыйхан,Васихан,Vasyyxan,Vasikhan,zags_2025,ev_0002230,active,given,false
ttn_005627,surname,male,Васыйханов,Васиханов,Vasyyxanov,Vasikhanov,zags_2025,ev_0012853,active,surname,false
ttn_005628,surname,female,Васыйханова,Васиханова,Vasyyxanova,Vasikhanova,zags_2025,ev_0012854,active,surname,false
ttn_005631,given,female,Вәсия,Васия,Vasiya,Vasiia,zags_2025,ev_0009698,active,given,false
ttn_005632,given,male,Вассаф,Вассаф,Vassaf,Vassaf,zags_2025,ev_0002233,active,given,false
ttn_005635,surname,male,Вассафов,Вассафов,Vassafov,Vassafov,zags_2025,ev_0012855,active,surname,false
ttn_005636,surname,female,Вассафова,Вассафова,Vassafova,Vassafova,zags_2025,ev_0012856,active,surname,false
ttn_005639,given,female,Васфибану,Васфибану,Vasfibanu,Vasfibanu,zags_2025,ev_0009699,active,given,false
ttn_005640,given,female,Васфибикә,Васфибикя,Vasfibika,Vasfibikia,zags_2025,ev_0009700,active,given,false
ttn_005642,given,female,Васфиҗамал,Васфиджамал,Vasficamal,Vasfidzhamal,zags_2025,ev_0009701,active,given,false
ttn_005643,given,female,Васфикамал,Васфикамал,Vasfikamal,Vasfikamal,zags_2025,ev_0009702,active,given,false
ttn_005644,given,male,Васфиулла,Васфиулла,Vasfiulla,Vasfiulla,zags_2025,ev_0002236,active,given,false
ttn_005647,surname,male,Васфиуллин,Васфиуллин,Vasfiullin,Vasfiullin,zags_2025,ev_0012857,active,surname,false
ttn_005648,surname,female,Васфиуллина,Васфиуллина,Vasfiullina,Vasfiullina,zags_2025,ev_0012858,active,surname,false
ttn_005651,given,female,Васфия,Васфия,Vasfiya,Vasfiia,zags_2025,ev_0009703,active,given,false
ttn_005668,given,male,Вафа,Вафа,Vafa,Vafa,zags_2025,ev_0002239,active,given,false
ttn_005671,given,female,Вәфидә,Вафида,Vafida,Vafida,zags_2025,ev_0009704,active,given,false
ttn_005673,surname,male,Вафин,Вафин,Vafin,Vafin,zags_2025,ev_0012859,active,surname,false
ttn_005674,surname,female,Вафина,Вафина,Vafina,Vafina,zags_2025,ev_0012860,active,surname,false
ttn_005675,given,male,Вафир,Вафир,Vafir,Vafir,zags_2025,ev_0002242,active,given,false
ttn_005678,given,female,Вафирә,Вафира,Vafira,Vafira,zags_2025,ev_0009705,active,given,false
ttn_005679,surname,male,Вафиров,Вафиров,Vafirov,Vafirov,zags_2025,ev_0012861,active,surname,false
ttn_005680,surname,female,Вафирова,Вафирова,Vafirova,Vafirova,zags_2025,ev_0012862,active,surname,false
ttn_005686,given,male,Ваһап,Вахап,Vahap,Vakhap,zags_2025,ev_0002245,active,given,false
ttn_005687,surname,male,Ваһапов,Вахапов,Vahapov,Vakhapov,zags_2025,ev_0012863,active,surname,false
ttn_005688,surname,female,Ваһапова,Вахапова,Vahapova,Vakhapova,zags_2025,ev_0012864,active,surname,false
ttn_005692,given,female,Ваһибә,Вахиба,Vahiba,Vakhiba,zags_2025,ev_0009706,active,given,false
ttn_005694,given,female,Вахидә,Вахида,Vaxida,Vakhida,zags_2025,ev_0009707,active,given,false
ttn_005696,given,male,Ваһип,Вахип,Vahip,Vakhip,zags_2025,ev_0002248,active,given,false
ttn_005697,given,female,Ваһипҗамал,Вахипджамал,Vahipcamal,Vakhipdzhamal,zags_2025,ev_0009708,active,given,false
ttn_005698,surname,male,Ваһипов,Вахипов,Vahipov,Vakhipov,zags_2025,ev_0012865,active,surname,false
ttn_005699,surname,female,Ваһипова,Вахипова,Vahipova,Vakhipova,zags_2025,ev_0012866,active,surname,false
ttn_005702,given,female,Ваһирә,Вахира,Vahira,Vakhira,zags_2025,ev_0009709,active,given,false
ttn_005703,given,male,Вахит,Вахит,Vaxit,Vakhit,zags_2025,ev_0002251,active,given,false
ttn_005706,given,male,Вахитҗан,Вахитзян,Vaxitcan,Vakhitzian,zags_2025,ev_0002254,active,given,false
ttn_005707,surname,male,Вахитҗанов,Вахитзянов,Vaxitcanov,Vakhitzianov,zags_2025,ev_0012867,active,surname,false
ttn_005708,surname,female,Вахитҗанова,Вахитзянова,Vaxitcanova,Vakhitzianova,zags_2025,ev_0012868,active,surname,false
ttn_005711,surname,male,Вахитов,Вахитов,Vaxitov,Vakhitov,zags_2025,ev_0012869,active,surname,false
ttn_005712,surname,female,Вахитова,Вахитова,Vaxitova,Vakhitova,zags_2025,ev_0012870,active,surname,false
ttn_005734,given,male,Венер,Венер,Vener,Vener,zags_2025,ev_0002257,active,given,false
ttn_005737,given,female,Венера,Венера,Venera,Venera,zags_2025,ev_0009710,active,given,false
ttn_005738,surname,male,Венеров,Венеров,Venerov,Venerov,zags_2025,ev_0012871,active,surname,false
ttn_005739,surname,female,Венерова,Венерова,Venerova,Venerova,zags_2025,ev_0012872,active,surname,false
ttn_005742,given,male,Вергаз,Вергаз,Vergaz,Vergaz,zags_2025,ev_0002260,active,given,false
ttn_005745,surname,male,Вергазов,Вергазов,Vergazov,Vergazov,zags_2025,ev_0012873,active,surname,false
ttn_005746,surname,female,Вергазова,Вергазова,Vergazova,Vergazova,zags_2025,ev_0012874,active,surname,false
ttn_005749,given,female,Виалина,Виалина,Vialina,Vialina,zags_2025,ev_0009711,active,given,false
ttn_005770,surname,male,Вилев,Вилев,Vilev,Vilev,zags_2025,ev_0012875,active,surname,false
ttn_005771,surname,female,Вилева,Вилева,Vileva,Vileva,zags_2025,ev_0012876,active,surname,false
ttn_005774,given,male,Вилен,Вилен,Vilen,Vilen,zags_2025,ev_0002263,active,given,false
ttn_005777,given,female,Вилена,Вилена,Vilena,Vilena,zags_2025,ev_0009712,active,given,false
ttn_005778,surname,male,Виленов,Виленов,Vilenov,Vilenov,zags_2025,ev_0012877,active,surname,false
ttn_005779,surname,female,Виленова,Виленова,Vilenova,Vilenova,zags_2025,ev_0012878,active,surname,false
ttn_005782,given,female,Вилия,Вилия,Viliya,Viliia,zags_2025,ev_0009713,active,given,false
ttn_005798,given,male,Вил,Виль,Vil,Vil,zags_2025,ev_0002266,active,given,false
ttn_005799,given,male,Вилдан,Вильдан,Vildan,Vildan,zags_2025,ev_0002269,active,given,false
ttn_005800,given,female,Вильдана,Вильдана,Vildana,Vildana,zags_2025,ev_0009714,active,given,false
ttn_005801,surname,male,Вилданов,Вильданов,Vildanov,Vildanov,zags_2025,ev_0012879,active,surname,false
ttn_005802,surname,female,Вилданова,Вильданова,Vildanova,Vildanova,zags_2025,ev_0012880,active,surname,false
ttn_005805,given,male,Вилданша,Вильданша,Vildansha,Vildansha,zags_2025,ev_0002272,active,given,false
ttn_005808,surname,male,Вилданшин,Вильданшин,Vildanshin,Vildanshin,zags_2025,ev_0012881,active,surname,false
ttn_005809,surname,female,Вилданшина,Вильданшина,Vildanshina,Vildanshina,zags_2025,ev_0012882,active,surname,false
ttn_005810,given,male,Вилдар,Вильдар,Vildar,Vildar,zags_2025,ev_0002275,active,given,false
ttn_005811,surname,male,Вилдаров,Вильдаров,Vildarov,Vildarov,zags_2025,ev_0012883,active,surname,false
ttn_005812,surname,female,Вилдарова,Вильдарова,Vildarova,Vildarova,zags_2025,ev_0012884,active,surname,false
ttn_005815,given,male,Вилназ,Вильназ,Vilnaz,Vilnaz,zags_2025,ev_0002278,active,given,false
ttn_005816,surname,male,Вилназов,Вильназов,Vilnazov,Vilnazov,zags_2025,ev_0012885,active,surname,false
ttn_005817,surname,female,Вилназова,Вильназова,Vilnazova,Vilnazova,zags_2025,ev_0012886,active,surname,false
ttn_005820,given,male,Вилнур,Вильнур,Vilnur,Vilnur,zags_2025,ev_0002281,active,given,false
ttn_005821,surname,male,Вилнуров,Вильнуров,Vilnurov,Vilnurov,zags_2025,ev_0012887,active,surname,false
ttn_005822,surname,female,Вилнурова,Вильнурова,Vilnurova,Vilnurova,zags_2025,ev_0012888,active,surname,false
ttn_005825,given,male,Вилсур,Вильсур,Vilsur,Vilsur,zags_2025,ev_0002284,active,given,false
ttn_005826,surname,male,Вилсуров,Вильсуров,Vilsurov,Vilsurov,zags_2025,ev_0012889,active,surname,false
ttn_005827,surname,female,Вилсурова,Вильсурова,Vilsurova,Vilsurova,zags_2025,ev_0012890,active,surname,false
ttn_005831,given,male,Винарис,Винарис,Vinaris,Vinaris,zags_2025,ev_0002287,active,given,false
ttn_005834,surname,male,Винарисов,Винарисов,Vinarisov,Vinarisov,zags_2025,ev_0012891,active,surname,false
ttn_005835,surname,female,Винарисова,Винарисова,Vinarisova,Vinarisova,zags_2025,ev_0012892,active,surname,false
ttn_005840,given,female,Владлена,Владлена,Vladlena,Vladlena,zags_2025,ev_0009715,active,given,false
ttn_006062,given,male,Габәш,Габаш,Gabash,Gabash,zags_2025,ev_0002290,active,given,false
ttn_006063,surname,male,Габәшев,Габашев,Gabashev,Gabashev,zags_2025,ev_0012893,active,surname,false
ttn_006066,given,male,Габбас,Габбас,Gabbas,Gabbas,zags_2025,ev_0002293,active,given,false
ttn_006069,given,male,Габбасгали,Габбасгали,Gabbasgali,Gabbasgali,zags_2025,ev_0002296,active,given,false
ttn_006072,surname,male,Габбасгалиев,Габбасгалиев,Gabbasgaliev,Gabbasgaliev,zags_2025,ev_0012895,active,surname,false
ttn_006073,surname,female,Габбасгалиева,Габбасгалиева,Gabbasgalieva,Gabbasgalieva,zags_2025,ev_0012896,active,surname,false
ttn_006076,surname,male,Габбасов,Габбасов,Gabbasov,Gabbasov,zags_2025,ev_0012897,active,surname,false
ttn_006077,surname,female,Габбасова,Габбасова,Gabbasova,Gabbasova,zags_2025,ev_0012898,active,surname,false
ttn_006182,surname,male,Габделев,Габделев,Gabdelev,Gabdelev,zags_2025,ev_0012899,active,surname,false
ttn_006183,surname,female,Габделева,Габделева,Gabdeleva,Gabdeleva,zags_2025,ev_0012900,active,surname,false
ttn_006186,given,male,Габделислам,Габделислам,Gabdelislam,Gabdelislam,zags_2025,ev_0002299,active,given,false
ttn_006189,surname,male,Габделисламов,Габделисламов,Gabdelislamov,Gabdelislamov,zags_2025,ev_0012901,active,surname,false
ttn_006190,surname,female,Габделисламова,Габделисламова,Gabdelislamova,Gabdelislamova,zags_2025,ev_0012902,active,surname,false
ttn_006193,given,male,Габделихсан,Габделихсан,Gabdelixsan,Gabdelikhsan,zags_2025,ev_0002302,active,given,false
ttn_006196,surname,male,Габделихсанов,Габделихсанов,Gabdelixsanov,Gabdelikhsanov,zags_2025,ev_0012903,active,surname,false
