name_id,entity_type,gender,origin_family,usage_community,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,primary_form_global,primary_form_tt,primary_form_ru,source_id,source_row,status,notes
ttn_000305,surname,male,unknown,tatar_registry,Әбүнәгыймов,Абунагимов,Abunagyymov,Abunagimov,Абунагимов,Әбүнәгыймов,Абунагимов,zags_2025,ev_0011463,active,surname
ttn_000306,surname,female,unknown,tatar_registry,Әбүнәгыймова,Абунагимова,Abunagyymova,Abunagimova,Абунагимова,Әбүнәгыймова,Абунагимова,zags_2025,ev_0011464,active,surname
ttn_000309,given,male,unknown,tatar_registry,Әбусабир,Абусабир,Abusabir,Abusabir,Абусабир,Әбусабир,Абусабир,zags_2025,ev_0000148,active,given
ttn_000310,surname,male,unknown,tatar_registry,Әбусабиров,Абусабиров,Abusabirov,Abusabirov,Абусабиров,Әбусабиров,Абусабиров,zags_2025,ev_0011465,active,surname
ttn_000311,surname,female,unknown,tatar_registry,Әбусабирова,Абусабирова,Abusabirova,Abusabirova,Абусабирова,Әбусабирова,Абусабирова,zags_2025,ev_0011466,active,surname
ttn_000314,given,male,unknown,tatar_registry,Әбүсәгыйть,Абусагит,Abusagyyt,Abusagit,Абусагит,Әбүсәгыйть,Абусагит,zags_2025,ev_0000151,active,given
ttn_000315,surname,male,unknown,tatar_registry,Әбүсәгыйтов,Абусагитов,Abusagyytov,Abusagitov,Абусагитов,Әбүсәгыйтов,Абусагитов,zags_2025,ev_0011467,active,surname
ttn_000316,surname,female,unknown,tatar_registry,Әбүсәгыйтова,Абусагитова,Abusagyytova,Abusagitova,Абусагитова,Әбүсәгыйтова,Абусагитова,zags_2025,ev_0011468,active,surname
ttn_000319,given,male,unknown,tatar_registry,Әбусадыйк,Абусадык,Abusadyyk,Abusadyk,Абусадык,Әбусадыйк,Абусадык,zags_2025,ev_0000154,active,given
ttn_000320,surname,male,unknown,tatar_registry,Әбусадыйков,Абусадыков,Abusadyykov,Abusadykov,Абусадыков,Әбусадыйков,Абусадыков,zags_2025,ev_0011469,active,surname
ttn_000321,surname,female,unknown,tatar_registry,Әбусадыйкова,Абусадыкова,Abusadyykova,Abusadykova,Абусадыкова,Әбусадыйкова,Абусадыкова,zags_2025,ev_0011470,active,surname
ttn_000324,given,male,unknown,tatar_registry,Әбүсәет,Абусаит,Abusaet,Abusait,Абусаит,Әбүсәет,Абусаит,zags_2025,ev_0000157,active,given
ttn_000325,surname,male,unknown,tatar_registry,Әбүсәетов,Абусаитов,Abusaetov,Abusaitov,Абусаитов,Әбүсәетов,Абусаитов,zags_2025,ev_0011471,active,surname
ttn_000326,surname,female,unknown,tatar_registry,Әбүсәетова,Абусаитова,Abusaetova,Abusaitova,Абусаитова,Әбүсәетова,Абусаитова,zags_2025,ev_0011472,active,surname
ttn_000329,given,male,unknown,tatar_registry,Әбүсәлим,Абусалим,Abusalim,Abusalim,Абусалим,Әбүсәлим,Абусалим,zags_2025,ev_0000160,active,given
ttn_000330,surname,male,unknown,tatar_registry,Әбүсәлимов,Абусалимов,Abusalimov,Abusalimov,Абусалимов,Әбүсәлимов,Абусалимов,zags_2025,ev_0011473,active,surname
ttn_000331,surname,female,unknown,tatar_registry,Әбүсәлимова,Абусалимова,Abusalimova,Abusalimova,Абусалимова,Әбүсәлимова,Абусалимова,zags_2025,ev_0011474,active,surname
ttn_000334,given,male,unknown,tatar_registry,Әбусалих,Абусалих,Abusalix,Abusalikh,Абусалих,Әбусалих,Абусалих,zags_2025,ev_0000163,active,given
ttn_000335,surname,male,unknown,tatar_registry,Әбусалихов,Абусалихов,Abusalixov,Abusalikhov,Абусалихов,Әбусалихов,Абусалихов,zags_2025,ev_0011475,active,surname
ttn_000336,surname,female,unknown,tatar_registry,Әбусалихова,Абусалихова,Abusalixova,Abusalikhova,Абусалихова,Әбусалихова,Абусалихова,zags_2025,ev_0011476,active,surname
ttn_000339,given,male,unknown,tatar_registry,Әбүсәхип,Абусахип,Abusaxip,Abusakhip,Абусахип,Әбүсәхип,Абусахип,zags_2025,ev_0000166,active,given
ttn_000340,surname,male,unknown,tatar_registry,Әбүсәхипов,Абусахипов,Abusaxipov,Abusakhipov,Абусахипов,Әбүсәхипов,Абусахипов,zags_2025,ev_0011477,active,surname
ttn_000341,surname,female,unknown,tatar_registry,Әбүсәхипова,Абусахипова,Abusaxipova,Abusakhipova,Абусахипова,Әбүсәхипова,Абусахипова,zags_2025,ev_0011478,active,surname
ttn_000344,given,male,unknown,tatar_registry,Әбуситдыйк,Абуситдик,Abusitdyyk,Abusitdik,Абуситдик,Әбуситдыйк,Абуситдик,zags_2025,ev_0000169,active,given
ttn_000345,surname,male,unknown,tatar_registry,Әбуситдыйков,Абуситдиков,Abusitdyykov,Abusitdikov,Абуситдиков,Әбуситдыйков,Абуситдиков,zags_2025,ev_0011479,active,surname
ttn_000346,surname,female,unknown,tatar_registry,Әбуситдыйкова,Абуситдикова,Abusitdyykova,Abusitdikova,Абуситдикова,Әбуситдыйкова,Абуситдикова,zags_2025,ev_0011480,active,surname
ttn_000349,given,male,unknown,tatar_registry,Әбуталип,Абуталип,Abutalip,Abutalip,Абуталип,Әбуталип,Абуталип,zags_2025,ev_0000175,active,given
ttn_000350,surname,male,unknown,tatar_registry,Әбуталипов,Абуталипов,Abutalipov,Abutalipov,Абуталипов,Әбуталипов,Абуталипов,zags_2025,ev_0011481,active,surname
ttn_000351,surname,female,unknown,tatar_registry,Әбуталипова,Абуталипова,Abutalipova,Abutalipova,Абуталипова,Әбуталипова,Абуталипова,zags_2025,ev_0011482,active,surname
ttn_000354,given,male,unknown,tatar_registry,Әбутаһир,Абутахир,Abutahir,Abutakhir,Абутахир,Әбутаһир,Абутахир,zags_2025,ev_0000172,active,given
ttn_000355,surname,male,unknown,tatar_registry,Әбутаһиров,Абутахиров,Abutahirov,Abutakhirov,Абутахиров,Әбутаһиров,Абутахиров,zags_2025,ev_0011483,active,surname
ttn_000356,surname,female,unknown,tatar_registry,Әбутаһирова,Абутахирова,Abutahirova,Abutakhirova,Абутахирова,Әбутаһирова,Абутахирова,zags_2025,ev_0011484,active,surname
ttn_000359,surname,male,unknown,tatar_registry,Әбүхәлилев,Абухалилев,Abuxalilev,Abukhalilev,Абухалилев,Әбүхәлилев,Абухалилев,zags_2025,ev_0011485,active,surname
ttn_000360,surname,female,unknown,tatar_registry,Әбүхәлилева,Абухалилева,Abuxalileva,Abukhalileva,Абухалилева,Әбүхәлилева,Абухалилева,zags_2025,ev_0011486,active,surname
ttn_000363,given,male,unknown,tatar_registry,Әбүхәлил,Абухалиль,Abuxalil,Abukhalil,Абухалиль,Әбүхәлил,Абухалиль,zags_2025,ev_0000178,active,given
ttn_000364,given,male,unknown,tatar_registry,Әбухалит,Абухалит,Abuxalit,Abukhalit,Абухалит,Әбухалит,Абухалит,zags_2025,ev_0000181,active,given
ttn_000365,surname,male,unknown,tatar_registry,Әбухалитов,Абухалитов,Abuxalitov,Abukhalitov,Абухалитов,Әбухалитов,Абухалитов,zags_2025,ev_0011487,active,surname
ttn_000366,surname,female,unknown,tatar_registry,Әбухалитова,Абухалитова,Abuxalitova,Abukhalitova,Абухалитова,Әбухалитова,Абухалитова,zags_2025,ev_0011488,active,surname
ttn_000369,given,male,unknown,tatar_registry,Әбүхәмит,Абухамит,Abuxamit,Abukhamit,Абухамит,Әбүхәмит,Абухамит,zags_2025,ev_0000184,active,given
ttn_000370,surname,male,unknown,tatar_registry,Әбүхәмитов,Абухамитов,Abuxamitov,Abukhamitov,Абухамитов,Әбүхәмитов,Абухамитов,zags_2025,ev_0011489,active,surname
ttn_000371,surname,female,unknown,tatar_registry,Әбүхәмитова,Абухамитова,Abuxamitova,Abukhamitova,Абухамитова,Әбүхәмитова,Абухамитова,zags_2025,ev_0011490,active,surname
ttn_000374,given,male,unknown,tatar_registry,Әбухан,Абухан,Abuxan,Abukhan,Абухан,Әбухан,Абухан,zags_2025,ev_0000187,active,given
ttn_000375,surname,male,unknown,tatar_registry,Әбуханов,Абуханов,Abuxanov,Abukhanov,Абуханов,Әбуханов,Абуханов,zags_2025,ev_0011491,active,surname
ttn_000376,surname,female,unknown,tatar_registry,Әбуханова,Абуханова,Abuxanova,Abukhanova,Абуханова,Әбуханова,Абуханова,zags_2025,ev_0011492,active,surname
ttn_000379,given,male,unknown,tatar_registry,Абыз,Абыз,Abyz,Abyz,Абыз,Абыз,Абыз,zags_2025,ev_0000190,active,given
ttn_000382,surname,male,unknown,tatar_registry,Абызбаев,Абызбаев,Abyzbaev,Abyzbaev,Абызбаев,Абызбаев,Абызбаев,zags_2025,ev_0011493,active,surname
ttn_000383,surname,female,unknown,tatar_registry,Абызбаева,Абызбаева,Abyzbaeva,Abyzbaeva,Абызбаева,Абызбаева,Абызбаева,zags_2025,ev_0011494,active,surname
ttn_000386,given,male,unknown,tatar_registry,Абызбай,Абызбай,Abyzbay,Abyzbai,Абызбай,Абызбай,Абызбай,zags_2025,ev_0000193,active,given
ttn_000389,given,male,unknown,tatar_registry,Абызбакый,Абызбаки,Abyzbakyy,Abyzbaki,Абызбаки,Абызбакый,Абызбаки,zags_2025,ev_0000196,active,given
ttn_000390,surname,male,unknown,tatar_registry,Абызбакыев,Абызбакиев,Abyzbakyev,Abyzbakiev,Абызбакиев,Абызбакыев,Абызбакиев,zags_2025,ev_0011495,active,surname
ttn_000391,surname,female,unknown,tatar_registry,Абызбакыева,Абызбакиева,Abyzbakyeva,Abyzbakieva,Абызбакиева,Абызбакыева,Абызбакиева,zags_2025,ev_0011496,active,surname
ttn_000399,surname,male,unknown,tatar_registry,Абызгәрәев,Абызгараев,Abyzgaraev,Abyzgaraev,Абызгараев,Абызгәрәев,Абызгараев,zags_2025,ev_0011497,active,surname
ttn_000400,surname,female,unknown,tatar_registry,Абызгәрәева,Абызгараева,Abyzgaraeva,Abyzgaraeva,Абызгараева,Абызгәрәева,Абызгараева,zags_2025,ev_0011498,active,surname
ttn_000403,given,male,unknown,tatar_registry,Абызгәрәй,Абызгарай,Abyzgaray,Abyzgarai,Абызгарай,Абызгәрәй,Абызгарай,zags_2025,ev_0000199,active,given
ttn_000409,given,male,unknown,tatar_registry,Абызгилде,Абызгильде,Abyzgilde,Abyzgilde,Абызгильде,Абызгилде,Абызгильде,zags_2025,ev_0000202,active,given
ttn_000412,surname,male,unknown,tatar_registry,Абызгилдин,Абызгильдин,Abyzgildin,Abyzgildin,Абызгильдин,Абызгилдин,Абызгильдин,zags_2025,ev_0011499,active,surname
ttn_000413,surname,female,unknown,tatar_registry,Абызгилдина,Абызгильдина,Abyzgildina,Abyzgildina,Абызгильдина,Абызгилдина,Абызгильдина,zags_2025,ev_0011500,active,surname
ttn_000419,surname,male,unknown,tatar_registry,Абызов,Абызов,Abyzov,Abyzov,Абызов,Абызов,Абызов,zags_2025,ev_0011501,active,surname
ttn_000420,surname,female,unknown,tatar_registry,Абызова,Абызова,Abyzova,Abyzova,Абызова,Абызова,Абызова,zags_2025,ev_0011502,active,surname
ttn_000423,given,male,unknown,tatar_registry,Аваз,Аваз,Avaz,Avaz,Аваз,Аваз,Аваз,zags_2025,ev_0000205,active,given
ttn_000426,surname,male,unknown,tatar_registry,Авазов,Авазов,Avazov,Avazov,Авазов,Авазов,Авазов,zags_2025,ev_0011503,active,surname
ttn_000427,surname,female,unknown,tatar_registry,Авазова,Авазова,Avazova,Avazova,Авазова,Авазова,Авазова,zags_2025,ev_0011504,active,surname
ttn_000430,given,male,unknown,tatar_registry,Аван,Аван,Avan,Avan,Аван,Аван,Аван,zags_2025,ev_0000208,active,given
ttn_000433,surname,male,unknown,tatar_registry,Аванов,Аванов,Avanov,Avanov,Аванов,Аванов,Аванов,zags_2025,ev_0011505,active,surname
ttn_000434,surname,female,unknown,tatar_registry,Аванова,Аванова,Avanova,Avanova,Аванова,Аванова,Аванова,zags_2025,ev_0011506,active,surname
ttn_000437,surname,male,unknown,tatar_registry,Агабаев,Агабаев,Agabaev,Agabaev,Агабаев,Агабаев,Агабаев,zags_2025,ev_0011507,active,surname
ttn_000438,surname,female,unknown,tatar_registry,Агабаева,Агабаева,Agabaeva,Agabaeva,Агабаева,Агабаева,Агабаева,zags_2025,ev_0011508,active,surname
ttn_000441,given,male,unknown,tatar_registry,Агабай,Агабай,Agabay,Agabai,Агабай,Агабай,Агабай,zags_2025,ev_0000211,active,given
ttn_000444,given,male,unknown,tatar_registry,Агабәк,Агабек,Agabak,Agabek,Агабек,Агабәк,Агабек,zags_2025,ev_0000214,active,given
ttn_000445,surname,male,unknown,tatar_registry,Агабәков,Агабеков,Agabakov,Agabekov,Агабеков,Агабәков,Агабеков,zags_2025,ev_0011509,active,surname
